,date,hour,PUN,AUST,BSP,CNOR,COAC,CORS,CSUD,FRAN,GREC,MALT,MONT,NORD,ROSN,SARD,SICI,SLOV,SUD,SVIZ,XAUS,XFRA,CALA,XGRE,gb_price_eur,datetime
4365,2022-07-01,23,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,229.65,2022-07-01 22:00:00
4366,2022-07-01,24,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,231.85,2022-07-01 23:00:00
4367,2022-07-02,1,379.21,379.21,379.21,379.21,379.21,379.21,379.21,379.21,379.21,379.21,379.21,379.21,,379.21,379.21,379.21,379.21,379.21,379.21,379.21,379.21,379.21,146.26,2022-07-02 00:00:00
4368,2022-07-02,2,397.84,397.84,397.84,397.84,397.84,397.84,397.84,397.84,397.84,397.84,397.84,397.84,,397.84,397.84,397.84,397.84,397.84,397.84,397.84,397.84,397.84,207.31,2022-07-02 01:00:00
4369,2022-07-02,3,361.77,361.77,361.77,361.77,361.77,361.77,361.77,361.77,361.77,361.77,361.77,361.77,,361.77,361.77,361.77,361.77,361.77,361.77,361.77,361.77,361.77,208.94,2022-07-02 02:00:00
4370,2022-07-02,4,358.81,358.81,358.81,358.81,358.81,358.81,358.81,358.81,358.81,358.81,358.81,358.81,,358.81,358.81,358.81,358.81,358.81,358.81,358.81,358.81,358.81,175.97,2022-07-02 03:00:00
4371,2022-07-02,5,358.84,358.84,358.84,358.84,358.84,358.84,358.84,358.84,358.84,358.84,358.84,358.84,,358.84,358.84,358.84,358.84,358.84,358.84,358.84,358.84,358.84,179.92,2022-07-02 04:00:00
4372,2022-07-02,6,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,201.97,2022-07-02 05:00:00
4373,2022-07-02,7,351.81,351.81,351.81,351.81,351.81,351.81,351.81,351.81,351.81,351.81,351.81,351.81,,351.81,351.81,351.81,351.81,351.81,351.81,351.81,351.81,351.81,215.44,2022-07-02 06:00:00
4374,2022-07-02,8,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,202.36,2022-07-02 07:00:00
4375,2022-07-02,9,359.84,359.84,359.84,359.84,359.84,359.84,359.84,359.84,359.84,359.84,359.84,359.84,,359.84,359.84,359.84,359.84,359.84,359.84,359.84,359.84,359.84,176.9,2022-07-02 08:00:00
4376,2022-07-02,10,358.57,358.57,358.57,358.57,358.57,358.57,358.57,358.57,358.57,358.57,358.57,358.57,,358.57,358.57,358.57,358.57,358.57,358.57,358.57,358.57,358.57,185.72,2022-07-02 09:00:00
4377,2022-07-02,11,349.84,349.84,349.84,349.84,349.84,349.84,349.84,349.84,349.84,349.84,349.84,349.84,,349.84,349.84,349.84,349.84,349.84,349.84,349.84,349.84,349.84,197.33,2022-07-02 10:00:00
4378,2022-07-02,12,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,191.53,2022-07-02 11:00:00
4379,2022-07-02,13,334.14,334.14,334.14,334.14,334.14,334.14,334.14,334.14,334.14,334.14,334.14,334.14,,334.14,334.14,334.14,334.14,334.14,334.14,334.14,334.14,334.14,208.94,2022-07-02 12:00:00
4380,2022-07-02,14,307.08,307.08,307.08,307.08,307.08,307.08,307.08,307.08,307.08,307.08,307.08,307.08,,307.08,307.08,307.08,307.08,307.08,307.08,307.08,307.08,307.08,227.16,2022-07-02 13:00:00
4381,2022-07-02,15,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,243.76,2022-07-02 14:00:00
4382,2022-07-02,16,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,290.19,2022-07-02 15:00:00
4383,2022-07-02,17,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,336.0,263.26,2022-07-02 16:00:00
4384,2022-07-02,18,352.23,352.23,352.23,352.23,352.23,352.23,352.23,352.23,352.23,352.23,352.23,352.23,,352.23,352.23,352.23,352.23,352.23,352.23,352.23,352.23,352.23,266.05,2022-07-02 17:00:00
4385,2022-07-02,19,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,360.5,256.99,2022-07-02 18:00:00
4386,2022-07-02,20,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,239.12,2022-07-02 19:00:00
4387,2022-07-02,21,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,243.76,2022-07-02 20:00:00
4388,2022-07-02,22,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,217.3,2022-07-02 21:00:00
4389,2022-07-02,23,362.78,362.78,362.78,362.78,362.78,362.78,362.78,362.78,362.78,362.78,362.78,362.78,,362.78,362.78,362.78,362.78,362.78,362.78,362.78,362.78,362.78,215.9,2022-07-02 22:00:00
4390,2022-07-02,24,361.47,361.47,361.47,361.47,361.47,361.47,361.47,361.47,361.47,361.47,361.47,361.47,,361.47,361.47,361.47,361.47,361.47,361.47,361.47,361.47,361.47,208.94,2022-07-02 23:00:00
4391,2022-07-03,1,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,373.77,2022-07-03 00:00:00
4392,2022-07-03,2,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,438.89,2022-07-03 01:00:00
4393,2022-07-03,3,389.6,389.6,389.6,389.6,389.6,389.6,389.6,389.6,389.6,389.6,389.6,389.6,,389.6,389.6,389.6,389.6,389.6,389.6,389.6,389.6,389.6,434.59,2022-07-03 02:00:00
4394,2022-07-03,4,387.81,387.81,387.81,387.81,387.81,387.81,387.81,387.81,387.81,387.81,387.81,387.81,,387.81,387.81,387.81,387.81,387.81,387.81,387.81,387.81,387.81,419.73,2022-07-03 03:00:00
4395,2022-07-03,5,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,387.12,2022-07-03 04:00:00
4396,2022-07-03,6,360.14,360.14,360.14,360.14,360.14,360.14,360.14,360.14,360.14,360.14,360.14,360.14,,360.14,360.14,360.14,360.14,360.14,360.14,360.14,360.14,360.14,370.28,2022-07-03 05:00:00
4397,2022-07-03,7,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,371.45,2022-07-03 06:00:00
4398,2022-07-03,8,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,351.5,360.3,2022-07-03 07:00:00
4399,2022-07-03,9,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,335.5,365.64,2022-07-03 08:00:00
4400,2022-07-03,10,335.77878,334.5,334.5,334.5,334.5,334.5,334.5,334.5,334.5,348.14,334.5,334.5,,334.5,348.14,334.5,334.5,334.5,334.5,334.5,348.14,334.5,357.98,2022-07-03 09:00:00
4401,2022-07-03,11,324.15994,323.12,323.12,323.12,323.12,323.12,323.12,323.12,323.12,334.14,323.12,323.12,,323.12,334.14,323.12,323.12,323.12,323.12,323.12,334.14,323.12,413.0,2022-07-03 10:00:00
4402,2022-07-03,12,319.5139,318.0,318.0,318.0,318.0,318.0,318.0,318.0,318.0,334.14,318.0,318.0,,318.0,334.14,318.0,318.0,318.0,318.0,318.0,334.14,318.0,404.99,2022-07-03 11:00:00
4403,2022-07-03,13,323.41121,322.3,322.3,322.3,322.3,322.3,322.3,322.3,322.3,334.14,322.3,322.3,,322.3,334.14,322.3,322.3,322.3,322.3,322.3,334.14,322.3,430.82,2022-07-03 12:00:00
4404,2022-07-03,14,319.52287,318.0,318.0,318.0,318.0,318.0,318.0,318.0,318.0,334.14,318.0,318.0,,318.0,334.14,318.0,318.0,318.0,318.0,318.0,334.14,318.0,474.52,2022-07-03 13:00:00
4405,2022-07-03,15,320.10286,318.65,318.65,318.65,318.65,318.65,318.65,318.65,318.65,334.14,318.65,318.65,,318.65,334.14,318.65,318.65,318.65,318.65,318.65,334.14,318.65,411.49,2022-07-03 14:00:00
4406,2022-07-03,16,329.96346,329.53,329.53,329.53,329.53,329.53,329.53,329.53,329.53,334.14,329.53,329.53,,329.53,334.14,329.53,329.53,329.53,329.53,329.53,334.14,329.53,539.76,2022-07-03 15:00:00
4407,2022-07-03,17,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,350.5,517.7,2022-07-03 16:00:00
4408,2022-07-03,18,367.81,367.81,367.81,367.81,367.81,367.81,367.81,367.81,367.81,367.81,367.81,367.81,,367.81,367.81,367.81,367.81,367.81,367.81,367.81,367.81,367.81,510.74,2022-07-03 17:00:00
4409,2022-07-03,19,394.21,394.21,394.21,394.21,394.21,394.21,394.21,394.21,394.21,394.21,394.21,394.21,,394.21,394.21,394.21,394.21,394.21,394.21,394.21,394.21,394.21,539.76,2022-07-03 18:00:00
4410,2022-07-03,20,430.01,430.01,430.01,430.01,430.01,430.01,430.01,430.01,430.01,430.01,430.01,430.01,,430.01,430.01,430.01,430.01,430.01,430.01,430.01,430.01,430.01,492.16,2022-07-03 19:00:00
4411,2022-07-03,21,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,462.91,2022-07-03 20:00:00
4412,2022-07-03,22,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,417.88,2022-07-03 21:00:00
4413,2022-07-03,23,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,392.34,2022-07-03 22:00:00
4414,2022-07-03,24,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,386.42,2022-07-03 23:00:00
4415,2022-07-04,1,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,181.82,2022-07-04 00:00:00
4416,2022-07-04,2,335.96,335.96,335.96,335.96,335.96,335.96,335.96,335.96,335.96,335.96,335.96,335.96,,335.96,335.96,335.96,335.96,335.96,335.96,335.96,335.96,335.96,150.93,2022-07-04 01:00:00
4417,2022-07-04,3,329.99,329.99,329.99,329.99,329.99,329.99,329.99,329.99,329.99,329.99,329.99,329.99,,329.99,329.99,329.99,329.99,329.99,329.99,329.99,329.99,329.99,167.65,2022-07-04 02:00:00
4418,2022-07-04,4,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,210.84,2022-07-04 03:00:00
4419,2022-07-04,5,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,185.77,2022-07-04 04:00:00
4420,2022-07-04,6,328.99,328.99,328.99,328.99,328.99,328.99,328.99,328.99,328.99,328.99,328.99,328.99,,328.99,328.99,328.99,328.99,328.99,328.99,328.99,328.99,328.99,162.54,2022-07-04 05:00:00
4421,2022-07-04,7,361.88383,361.88383,361.88383,361.88383,361.88383,361.88383,361.88383,361.88383,361.88383,361.88383,361.88383,361.88383,,361.88383,361.88383,361.88383,361.88383,361.88383,361.88383,361.88383,361.88383,361.88383,156.74,2022-07-04 06:00:00
4422,2022-07-04,8,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,139.32,2022-07-04 07:00:00
4423,2022-07-04,9,385.17,385.17,385.17,385.17,385.17,385.17,385.17,385.17,385.17,385.17,385.17,385.17,,385.17,385.17,385.17,385.17,385.17,385.17,385.17,385.17,385.17,181.12,2022-07-04 08:00:00
4424,2022-07-04,10,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,158.25,2022-07-04 09:00:00
4425,2022-07-04,11,369.18666,370.51504,370.51504,370.51504,370.51504,370.51504,370.51504,370.51504,361.42,361.42,370.51504,370.51504,,370.51504,361.42,370.51504,361.42,370.51504,370.51504,370.51504,361.42,361.42,150.01,2022-07-04 10:00:00
4426,2022-07-04,12,382.78376,388.10949,388.10949,388.10949,388.10949,388.10949,388.10949,388.10949,351.84,351.84,388.10949,388.10949,,388.10949,351.84,388.10949,351.84,388.10949,388.10949,388.10949,351.84,351.84,189.48,2022-07-04 11:00:00
4427,2022-07-04,13,393.96362,401.90137,401.90137,401.90137,401.90137,401.90137,401.90137,401.90137,350.0,350.0,401.90137,401.90137,,401.90137,350.0,401.90137,350.0,401.90137,401.90137,401.90137,350.0,350.0,211.31,2022-07-04 12:00:00
4428,2022-07-04,14,396.9986,406.57663,406.57663,406.57663,406.57663,406.57663,406.57663,406.57663,343.53,343.53,406.57663,406.57663,,406.57663,343.53,406.57663,343.53,406.57663,406.57663,406.57663,343.53,343.53,260.07,2022-07-04 13:00:00
4429,2022-07-04,15,418.6455,431.79603,431.79603,431.79603,431.79603,431.79603,431.79603,431.79603,343.53,343.53,431.79603,431.79603,,431.79603,343.53,431.79603,343.53,431.79603,431.79603,431.79603,343.53,343.53,220.6,2022-07-04 14:00:00
4430,2022-07-04,16,444.21972,461.73727,461.73727,461.73727,461.73727,461.73727,461.73727,461.73727,343.53,343.53,461.73727,461.73727,,461.73727,343.53,461.73727,343.53,461.73727,461.73727,461.73727,343.53,343.53,289.79,2022-07-04 15:00:00
4431,2022-07-04,17,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,267.04,2022-07-04 16:00:00
4432,2022-07-04,18,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,256.36,2022-07-04 17:00:00
4433,2022-07-04,19,419.69,419.69,419.69,419.69,419.69,419.69,419.69,419.69,419.69,419.69,419.69,419.69,,419.69,419.69,419.69,419.69,419.69,419.69,419.69,419.69,419.69,241.5,2022-07-04 18:00:00
4434,2022-07-04,20,447.17708,447.17708,447.17708,447.17708,447.17708,447.17708,447.17708,447.17708,447.17708,447.17708,447.17708,447.17708,,447.17708,447.17708,447.17708,447.17708,447.17708,447.17708,447.17708,447.17708,447.17708,215.95,2022-07-04 19:00:00
4435,2022-07-04,21,481.86,481.86,481.86,481.86,481.86,481.86,481.86,481.86,481.86,481.86,481.86,481.86,,481.86,481.86,481.86,481.86,481.86,481.86,481.86,481.86,481.86,221.53,2022-07-04 20:00:00
4436,2022-07-04,22,499.99,499.99,499.99,499.99,499.99,499.99,499.99,499.99,499.99,499.99,499.99,499.99,,499.99,499.99,499.99,499.99,499.99,499.99,499.99,499.99,499.99,211.77,2022-07-04 21:00:00
4437,2022-07-04,23,414.1,414.1,414.1,414.1,414.1,414.1,414.1,414.1,414.1,414.1,414.1,414.1,,414.1,414.1,414.1,414.1,414.1,414.1,414.1,414.1,414.1,209.1,2022-07-04 22:00:00
4438,2022-07-04,24,399.7,399.7,399.7,399.7,399.7,399.7,399.7,399.7,399.7,399.7,399.7,399.7,,399.7,399.7,399.7,399.7,399.7,399.7,399.7,399.7,399.7,204.34,2022-07-04 23:00:00
4439,2022-07-05,1,390.5,390.5,390.5,390.5,390.5,390.5,390.5,390.5,390.5,390.5,390.5,390.5,,390.5,390.5,390.5,390.5,390.5,390.5,390.5,390.5,390.5,126.7,2022-07-05 00:00:00
4440,2022-07-05,2,375.47,375.47,375.47,375.47,375.47,375.47,375.47,375.47,375.47,375.47,375.47,375.47,,375.47,375.47,375.47,375.47,375.47,375.47,375.47,375.47,375.47,101.78,2022-07-05 01:00:00
4441,2022-07-05,3,369.47,369.47,369.47,369.47,369.47,369.47,369.47,369.47,369.47,369.47,369.47,369.47,,369.47,369.47,369.47,369.47,369.47,369.47,369.47,369.47,369.47,109.23,2022-07-05 02:00:00
4442,2022-07-05,4,355.97,355.97,355.97,355.97,355.97,355.97,355.97,355.97,355.97,355.97,355.97,355.97,,355.97,355.97,355.97,355.97,355.97,355.97,355.97,355.97,355.97,107.72,2022-07-05 03:00:00
4443,2022-07-05,5,353.53,353.53,353.53,353.53,353.53,353.53,353.53,353.53,353.53,353.53,353.53,353.53,,353.53,353.53,353.53,353.53,353.53,353.53,353.53,353.53,353.53,126.7,2022-07-05 04:00:00
4444,2022-07-05,6,360.76,360.76,360.76,360.76,360.76,360.76,360.76,360.76,360.76,360.76,360.76,360.76,,360.76,360.76,360.76,360.76,360.76,360.76,360.76,360.76,360.76,119.25,2022-07-05 05:00:00
4445,2022-07-05,7,380.47,380.47,380.47,380.47,380.47,380.47,380.47,380.47,380.47,380.47,380.47,380.47,,380.47,380.47,380.47,380.47,380.47,380.47,380.47,380.47,380.47,111.21,2022-07-05 06:00:00
4446,2022-07-05,8,412.58683,412.58683,412.58683,412.58683,412.58683,412.58683,412.58683,412.58683,412.58683,412.58683,412.58683,412.58683,,412.58683,412.58683,412.58683,412.58683,412.58683,412.58683,412.58683,412.58683,412.58683,102.13,2022-07-05 07:00:00
4447,2022-07-05,9,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,90.83,2022-07-05 08:00:00
4448,2022-07-05,10,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,81.52,2022-07-05 09:00:00
4449,2022-07-05,11,433.02,433.02,433.02,433.02,433.02,433.02,433.02,433.02,433.02,433.02,433.02,433.02,,433.02,433.02,433.02,433.02,433.02,433.02,433.02,433.02,433.02,81.52,2022-07-05 10:00:00
4450,2022-07-05,12,415.96287,415.96287,415.96287,415.96287,415.96287,415.96287,415.96287,415.96287,415.96287,415.96287,415.96287,415.96287,,415.96287,415.96287,415.96287,415.96287,415.96287,415.96287,415.96287,415.96287,415.96287,81.52,2022-07-05 11:00:00
4451,2022-07-05,13,396.04124,398.94,398.94,398.94,398.94,398.94,398.94,398.94,380.0,380.0,398.94,398.94,,398.94,380.0,398.94,380.0,398.94,398.94,398.94,380.0,380.0,81.52,2022-07-05 12:00:00
4452,2022-07-05,14,397.55041,402.10351,402.10351,402.10351,402.10351,402.10351,402.10351,402.10351,372.31,372.31,402.10351,402.10351,,402.10351,372.31,402.10351,372.31,402.10351,402.10351,402.10351,372.31,372.31,116.46,2022-07-05 13:00:00
4453,2022-07-05,15,412.75522,420.0,420.0,420.0,420.0,420.0,420.0,420.0,372.0,372.0,420.0,420.0,,420.0,372.0,420.0,372.0,420.0,420.0,420.0,372.0,372.0,137.88,2022-07-05 14:00:00
4454,2022-07-05,16,450.0,463.82172,463.82172,463.82172,463.82172,463.82172,463.82172,463.82172,372.31,372.31,463.82172,463.82172,,463.82172,372.31,463.82172,372.31,463.82172,463.82172,463.82172,372.31,372.31,173.29,2022-07-05 15:00:00
4455,2022-07-05,17,412.17,412.17,412.17,412.17,412.17,412.17,412.17,412.17,412.17,412.17,412.17,412.17,,412.17,412.17,412.17,412.17,412.17,412.17,412.17,412.17,412.17,170.02,2022-07-05 16:00:00
4456,2022-07-05,18,437.44,437.44,437.44,437.44,437.44,437.44,437.44,437.44,437.44,437.44,437.44,437.44,,437.44,437.44,437.44,437.44,437.44,437.44,437.44,437.44,437.44,194.6,2022-07-05 17:00:00
4457,2022-07-05,19,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,165.37,2022-07-05 18:00:00
4458,2022-07-05,20,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,177.01,2022-07-05 19:00:00
4459,2022-07-05,21,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,184.46,2022-07-05 20:00:00
4460,2022-07-05,22,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,157.21,2022-07-05 21:00:00
4461,2022-07-05,23,426.05,426.05,426.05,426.05,426.05,426.05,426.05,426.05,426.05,426.05,426.05,426.05,,426.05,426.05,426.05,426.05,426.05,426.05,426.05,426.05,426.05,160.82,2022-07-05 22:00:00
4462,2022-07-05,24,394.58,394.58,394.58,394.58,394.58,394.58,394.58,394.58,394.58,394.58,394.58,394.58,,394.58,394.58,394.58,394.58,394.58,394.58,394.58,394.58,394.58,174.68,2022-07-05 23:00:00
4463,2022-07-06,1,419.61,419.61,419.61,419.61,419.61,419.61,419.61,419.61,419.61,419.61,419.61,419.61,,419.61,419.61,419.61,419.61,419.61,419.61,419.61,419.61,419.61,163.88,2022-07-06 00:00:00
4464,2022-07-06,2,400.15,400.15,400.15,400.15,400.15,400.15,400.15,400.15,400.15,400.15,400.15,400.15,,400.15,400.15,400.15,400.15,400.15,400.15,400.15,400.15,400.15,161.18,2022-07-06 01:00:00
4465,2022-07-06,3,384.41,384.41,384.41,384.41,384.41,384.41,384.41,384.41,384.41,384.41,384.41,384.41,,384.41,384.41,384.41,384.41,384.41,384.41,384.41,384.41,384.41,155.21,2022-07-06 02:00:00
4466,2022-07-06,4,380.07,380.07,380.07,380.07,380.07,380.07,380.07,380.07,380.07,380.07,380.07,380.07,,380.07,380.07,380.07,380.07,380.07,380.07,380.07,380.07,380.07,149.83,2022-07-06 03:00:00
4467,2022-07-06,5,375.34,375.34,375.34,375.34,375.34,375.34,375.34,375.34,375.34,375.34,375.34,375.34,,375.34,375.34,375.34,375.34,375.34,375.34,375.34,375.34,375.34,152.05,2022-07-06 04:00:00
4468,2022-07-06,6,378.25,378.25,378.25,378.25,378.25,378.25,378.25,378.25,378.25,378.25,378.25,378.25,,378.25,378.25,378.25,378.25,378.25,378.25,378.25,378.25,378.25,141.4,2022-07-06 05:00:00
4469,2022-07-06,7,418.38,418.38,418.38,418.38,418.38,418.38,418.38,418.38,418.38,418.38,418.38,418.38,,418.38,418.38,418.38,418.38,418.38,418.38,418.38,418.38,418.38,146.79,2022-07-06 06:00:00
4470,2022-07-06,8,424.47,424.47,424.47,424.47,424.47,424.47,424.47,424.47,424.47,424.47,424.47,424.47,,424.47,424.47,424.47,424.47,424.47,424.47,424.47,424.47,424.47,140.47,2022-07-06 07:00:00
4471,2022-07-06,9,437.05,437.05,437.05,437.05,437.05,437.05,437.05,437.05,437.05,437.05,437.05,437.05,,437.05,437.05,437.05,437.05,437.05,437.05,437.05,437.05,437.05,161.42,2022-07-06 08:00:00
4472,2022-07-06,10,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,159.55,2022-07-06 09:00:00
4473,2022-07-06,11,435.31,435.31,435.31,435.31,435.31,435.31,435.31,435.31,435.31,435.31,435.31,435.31,,435.31,435.31,435.31,435.31,435.31,435.31,435.31,435.31,435.31,165.28,2022-07-06 10:00:00
4474,2022-07-06,12,431.72,431.72,431.72,431.72,431.72,431.72,431.72,431.72,431.72,431.72,431.72,431.72,,431.72,431.72,431.72,431.72,431.72,431.72,431.72,431.72,431.72,170.9,2022-07-06 11:00:00
4475,2022-07-06,13,423.07682,423.07682,423.07682,423.07682,423.07682,423.07682,423.07682,423.07682,423.07682,423.07682,423.07682,423.07682,,423.07682,423.07682,423.07682,423.07682,423.07682,423.07682,423.07682,423.07682,423.07682,193.14,2022-07-06 12:00:00
4476,2022-07-06,14,422.55,422.57519,422.57519,422.57519,422.57519,422.57519,422.57519,422.57519,422.41,422.41,422.57519,422.57519,,422.57519,422.41,422.57519,422.41,422.57519,422.57519,422.57519,422.41,422.41,210.7,2022-07-06 13:00:00
4477,2022-07-06,15,434.12774,435.41,435.41,435.41,435.41,435.41,435.41,435.41,426.85,426.85,435.41,435.41,,435.41,426.85,435.41,426.85,435.41,435.41,435.41,426.85,426.85,207.19,2022-07-06 14:00:00
4478,2022-07-06,16,437.89266,438.85,438.85,438.85,438.85,438.85,438.85,438.85,432.41,432.41,438.85,438.85,,438.85,432.41,438.85,432.41,438.85,438.85,438.85,432.41,432.41,239.96,2022-07-06 15:00:00
4479,2022-07-06,17,444.61,444.61,444.61,444.61,444.61,444.61,444.61,444.61,444.61,444.61,444.61,444.61,,444.61,444.61,444.61,444.61,444.61,444.61,444.61,444.61,444.61,210.35,2022-07-06 16:00:00
4480,2022-07-06,18,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,208.71,2022-07-06 17:00:00
4481,2022-07-06,19,462.1,462.1,462.1,462.1,462.1,462.1,462.1,462.1,462.1,462.1,462.1,462.1,,462.1,462.1,462.1,462.1,462.1,462.1,462.1,462.1,462.1,208.36,2022-07-06 18:00:00
4482,2022-07-06,20,474.08,474.08,474.08,474.08,474.08,474.08,474.08,474.08,474.08,474.08,474.08,474.08,,474.08,474.08,474.08,474.08,474.08,474.08,474.08,474.08,474.08,195.48,2022-07-06 19:00:00
4483,2022-07-06,21,474.86,474.86,474.86,474.86,474.86,474.86,474.86,474.86,474.86,474.86,474.86,474.86,,474.86,474.86,474.86,474.86,474.86,474.86,474.86,474.86,474.86,196.65,2022-07-06 20:00:00
